rank,score,sharpe,profit_factor,win_rate,trades,total_return,max_drawdown,avg_hold,use_slope,use_trend_sep,use_vcp,use_breakout,use_orb,use_rsi_rise,use_rsi_delta,use_rsi_lvl,use_adx,use_52w_high,use_ma20
1150,12.6477,2.6676,4.7412,0.7026,659,450.55,-7.64,2.8,0,1,1,0,1,1,1,0,1,1,1
1151,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,0,0,1,1,1,0
1152,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,0,0,1,1,1,1
1153,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,0,1,1,1,1,0
1154,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,0,1,1,1,1,1
1155,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,1,0,1,1,1,0
1156,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,1,0,1,1,1,1
1157,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,1,1,1,1,1,0
1158,12.6453,2.6554,4.7621,0.7035,651,432.57,-7.64,2.8,0,1,1,0,0,1,1,1,1,1,1
1159,12.6167,1.7834,7.0746,0.6746,1174,3784.63,-38.4,3.99,0,1,0,0,1,0,1,0,1,0,1
1160,12.6167,1.7834,7.0746,0.6746,1174,3784.63,-38.4,3.99,0,1,0,0,1,1,1,0,1,0,1
1161,12.5926,1.8232,6.907,0.6703,1177,4084.86,-38.93,3.99,1,1,0,0,1,0,1,0,1,0,0
1162,12.5926,1.8232,6.907,0.6703,1177,4084.86,-38.93,3.99,1,1,0,0,1,1,1,0,1,0,0
1163,12.5713,3.4166,3.6794,0.6565,1543,2415.78,-6.88,2.87,0,0,0,1,1,0,0,1,0,0,0
1164,12.5713,3.4166,3.6794,0.6565,1543,2415.78,-6.88,2.87,0,0,0,1,1,0,0,1,0,0,1
1165,12.5713,3.4166,3.6794,0.6565,1543,2415.78,-6.88,2.87,0,0,0,1,1,1,0,1,0,0,0
1166,12.5713,3.4166,3.6794,0.6565,1543,2415.78,-6.88,2.87,0,0,0,1,1,1,0,1,0,0,1
1167,12.5697,1.7864,7.0365,0.6721,1168,3812.63,-38.4,4.02,0,1,0,0,1,0,0,0,1,0,1
1168,12.5697,1.7864,7.0365,0.6721,1168,3812.63,-38.4,4.02,0,1,0,0,1,1,0,0,1,0,1
1169,12.4895,1.8248,6.8443,0.671,1231,3772.74,-38.93,3.93,1,0,0,0,1,0,0,0,1,0,0
1170,12.4895,1.8248,6.8443,0.671,1231,3772.74,-38.93,3.93,1,0,0,0,1,1,0,0,1,0,0
1171,12.4873,3.1866,3.9186,0.6551,1464,1922.96,-6.92,2.9,1,1,0,1,1,0,0,0,0,0,0
1172,12.4873,3.1866,3.9186,0.6551,1464,1922.96,-6.92,2.9,1,1,0,1,1,1,0,0,0,0,0
1173,12.4311,2.6587,4.6756,0.7009,662,446.76,-7.64,2.8,0,1,1,0,0,0,0,0,1,1,1
1174,12.4311,2.6587,4.6756,0.7009,662,446.76,-7.64,2.8,0,1,1,0,0,0,1,0,1,1,1
1175,12.4311,2.6587,4.6756,0.7009,662,446.76,-7.64,2.8,0,1,1,0,0,1,0,0,1,1,1
1176,12.4311,2.6587,4.6756,0.7009,662,446.76,-7.64,2.8,0,1,1,0,0,1,1,0,1,1,1
1177,12.3891,3.5044,3.5353,0.6609,1560,2085.22,-6.7,2.74,0,0,0,1,1,0,1,0,0,1,1
1178,12.3891,3.5044,3.5353,0.6609,1560,2085.22,-6.7,2.74,0,0,0,1,1,1,1,0,0,1,1
1179,12.3496,3.4561,3.5733,0.6652,1586,1999.35,-7.33,2.67,1,0,0,1,1,0,1,1,0,1,0
1180,12.3496,3.4561,3.5733,0.6652,1586,1999.35,-7.33,2.67,1,0,0,1,1,0,1,1,0,1,1
1181,12.3496,3.4561,3.5733,0.6652,1586,1999.35,-7.33,2.67,1,0,0,1,1,1,1,1,0,1,0
1182,12.3496,3.4561,3.5733,0.6652,1586,1999.35,-7.33,2.67,1,0,0,1,1,1,1,1,0,1,1
1183,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,0,0,1,1,1,0
1184,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,0,0,1,1,1,1
1185,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,0,1,1,1,1,0
1186,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,0,1,1,1,1,1
1187,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,1,0,1,1,1,0
1188,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,1,0,1,1,1,1
1189,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,1,1,1,1,1,0
1190,12.3316,2.6213,4.7044,0.7051,624,393.43,-7.64,2.77,1,1,1,0,1,1,1,1,1,1,1
1191,12.2756,3.5181,3.4892,0.6706,1597,2100.92,-6.28,2.67,1,0,0,1,1,0,1,0,0,1,1
1192,12.2756,3.5181,3.4892,0.6706,1597,2100.92,-6.28,2.67,1,0,0,1,1,1,1,0,0,1,1
1193,12.2421,3.3417,3.6634,0.6519,1517,2099.28,-6.74,2.85,0,1,0,1,1,0,1,1,0,0,0
1194,12.2421,3.3417,3.6634,0.6519,1517,2099.28,-6.74,2.85,0,1,0,1,1,0,1,1,0,0,1
1195,12.2421,3.3417,3.6634,0.6519,1517,2099.28,-6.74,2.85,0,1,0,1,1,1,1,1,0,0,0
1196,12.2421,3.3417,3.6634,0.6519,1517,2099.28,-6.74,2.85,0,1,0,1,1,1,1,1,0,0,1
1197,12.2412,2.6554,4.6099,0.703,670,440.53,-7.64,2.76,0,1,1,0,0,0,0,0,1,1,0
1198,12.2412,2.6554,4.6099,0.703,670,440.53,-7.64,2.76,0,1,1,0,0,0,1,0,1,1,0
1199,12.2412,2.6554,4.6099,0.703,670,440.53,-7.64,2.76,0,1,1,0,0,1,0,0,1,1,0
1200,12.2412,2.6554,4.6099,0.703,670,440.53,-7.64,2.76,0,1,1,0,0,1,1,0,1,1,0
1201,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,0,0,1,1,1,0
1202,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,0,0,1,1,1,1
1203,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,0,1,1,1,1,0
1204,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,0,1,1,1,1,1
1205,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,1,0,1,1,1,0
1206,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,1,0,1,1,1,1
1207,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,1,1,1,1,1,0
1208,12.2403,2.6213,4.6696,0.7038,628,393.21,-7.64,2.77,1,1,1,0,0,1,1,1,1,1,1
1209,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,0,0,1,1,0,0
1210,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,0,0,1,1,0,1
1211,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,0,1,1,1,0,0
1212,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,0,1,1,1,0,1
1213,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,1,0,1,1,0,0
1214,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,1,0,1,1,0,1
1215,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,1,1,1,1,0,0
1216,12.2154,2.473,4.9396,0.7051,641,506.18,-10.39,3.06,1,1,1,0,1,1,1,1,1,0,1
1217,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,0,0,1,1,0,0
1218,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,0,0,1,1,0,1
1219,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,0,1,1,1,0,0
1220,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,0,1,1,1,0,1
1221,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,1,0,1,1,0,0
1222,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,1,0,1,1,0,1
1223,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,1,1,1,1,0,0
1224,12.2096,2.4709,4.9413,0.705,644,507.06,-10.39,3.07,1,1,1,0,0,1,1,1,1,0,1
1225,12.1817,3.1615,3.8531,0.6523,1504,2123.25,-8.14,2.87,0,0,0,1,1,0,0,0,0,0,0
1226,12.1817,3.1615,3.8531,0.6523,1504,2123.25,-8.14,2.87,0,0,0,1,1,1,0,0,0,0,0
1227,12.1685,3.44,3.5374,0.6631,1585,1966.19,-7.33,2.67,1,0,0,1,1,0,0,1,0,1,0
1228,12.1685,3.44,3.5374,0.6631,1585,1966.19,-7.33,2.67,1,0,0,1,1,0,0,1,0,1,1
1229,12.1685,3.44,3.5374,0.6631,1585,1966.19,-7.33,2.67,1,0,0,1,1,1,0,1,0,1,0
1230,12.1685,3.44,3.5374,0.6631,1585,1966.19,-7.33,2.67,1,0,0,1,1,1,0,1,0,1,1
1231,12.1418,2.6234,4.6283,0.7035,634,405.46,-7.64,2.77,1,1,1,0,1,0,0,0,1,1,1
1232,12.1418,2.6234,4.6283,0.7035,634,405.46,-7.64,2.77,1,1,1,0,1,0,1,0,1,1,1
1233,12.1418,2.6234,4.6283,0.7035,634,405.46,-7.64,2.77,1,1,1,0,1,1,0,0,1,1,1
1234,12.1418,2.6234,4.6283,0.7035,634,405.46,-7.64,2.77,1,1,1,0,1,1,1,0,1,1,1
1235,12.0817,3.1571,3.8269,0.6535,1472,1861.61,-7.0,2.89,1,1,0,1,1,0,1,0,0,0,0
1236,12.0817,3.1571,3.8269,0.6535,1472,1861.61,-7.0,2.89,1,1,0,1,1,1,1,0,0,0,0
1237,12.0281,2.6312,4.5714,0.7051,641,407.48,-7.64,2.76,1,1,1,0,1,0,0,0,1,1,0
1238,12.0281,2.6312,4.5714,0.7051,641,407.48,-7.64,2.76,1,1,1,0,1,0,1,0,1,1,0
1239,12.0281,2.6312,4.5714,0.7051,641,407.48,-7.64,2.76,1,1,1,0,1,1,0,0,1,1,0
1240,12.0281,2.6312,4.5714,0.7051,641,407.48,-7.64,2.76,1,1,1,0,1,1,1,0,1,1,0
1241,12.0053,3.1213,3.8463,0.653,1510,2088.03,-8.14,2.88,0,0,0,1,1,0,1,0,0,0,0
1242,12.0053,3.1213,3.8463,0.653,1510,2088.03,-8.14,2.88,0,0,0,1,1,1,1,0,0,0,0
1243,12.0053,3.4936,3.4364,0.6679,1602,2088.66,-6.28,2.66,1,0,0,1,1,0,0,0,0,1,1
1244,12.0053,3.4936,3.4364,0.6679,1602,2088.66,-6.28,2.66,1,0,0,1,1,1,0,0,0,1,1
1245,12.0005,3.4479,3.4806,0.6577,1528,2011.13,-7.28,2.8,0,1,0,1,1,0,1,0,0,1,1
1246,12.0005,3.4479,3.4806,0.6577,1528,2011.13,-7.28,2.8,0,1,0,1,1,1,1,0,0,1,1
1247,11.9798,2.638,4.5412,0.7034,644,409.05,-7.64,2.75,1,1,1,0,0,0,0,0,1,1,0
1248,11.9798,2.638,4.5412,0.7034,644,409.05,-7.64,2.75,1,1,1,0,0,0,1,0,1,1,0
1249,11.9798,2.638,4.5412,0.7034,644,409.05,-7.64,2.75,1,1,1,0,0,1,0,0,1,1,0
1250,11.9798,2.638,4.5412,0.7034,644,409.05,-7.64,2.75,1,1,1,0,0,1,1,0,1,1,0
1251,11.8641,2.6158,4.5355,0.7006,638,401.26,-7.64,2.76,1,1,1,0,0,0,0,0,1,1,1
1252,11.8641,2.6158,4.5355,0.7006,638,401.26,-7.64,2.76,1,1,1,0,0,0,1,0,1,1,1
1253,11.8641,2.6158,4.5355,0.7006,638,401.26,-7.64,2.76,1,1,1,0,0,1,0,0,1,1,1
1254,11.8641,2.6158,4.5355,0.7006,638,401.26,-7.64,2.76,1,1,1,0,0,1,1,0,1,1,1
1255,11.8311,3.3887,3.4913,0.6553,1526,1855.05,-6.94,2.77,1,1,0,1,1,0,1,0,0,1,1
1256,11.8311,3.3887,3.4913,0.6553,1526,1855.05,-6.94,2.77,1,1,0,1,1,1,1,0,0,1,1
1257,11.8056,1.7797,6.6335,0.6658,1203,3607.62,-38.4,3.97,1,0,0,0,1,0,0,0,1,0,1
1258,11.8056,1.7797,6.6335,0.6658,1203,3607.62,-38.4,3.97,1,0,0,0,1,1,0,0,1,0,1
1259,11.7308,1.7867,6.5655,0.6681,1166,3747.88,-38.93,4.03,1,1,0,0,1,0,0,0,1,0,0
1260,11.7308,1.7867,6.5655,0.6681,1166,3747.88,-38.93,4.03,1,1,0,0,1,1,0,0,1,0,0
1261,11.7192,1.7814,6.5787,0.6726,1185,3721.06,-38.93,3.97,0,1,0,0,1,0,1,0,1,0,0
1262,11.7192,1.7814,6.5787,0.6726,1185,3721.06,-38.93,3.97,0,1,0,0,1,1,1,0,1,0,0
1263,11.6989,3.4183,3.4224,0.6592,1558,1957.19,-6.59,2.75,0,0,0,1,1,0,0,0,0,1,1
1264,11.6989,3.4183,3.4224,0.6592,1558,1957.19,-6.59,2.75,0,0,0,1,1,1,0,0,0,1,1
1265,11.6548,3.076,3.7889,0.6409,1448,3819.15,-9.56,3.28,0,1,0,0,0,0,1,0,0,1,0
1266,11.6548,3.076,3.7889,0.6409,1448,3819.15,-9.56,3.28,0,1,0,0,0,1,1,0,0,1,0
1267,11.6357,3.4083,3.4139,0.652,1526,1911.93,-6.7,2.8,0,1,0,1,1,0,0,0,0,1,1
1268,11.6357,3.4083,3.4139,0.652,1526,1911.93,-6.7,2.8,0,1,0,1,1,1,0,0,0,1,1
1269,11.543,3.3801,3.415,0.6637,1576,1808.97,-6.28,2.65,1,0,0,1,1,0,1,0,0,1,0
1270,11.543,3.3801,3.415,0.6637,1576,1808.97,-6.28,2.65,1,0,0,1,1,1,1,0,0,1,0
1271,11.4759,3.3589,3.4166,0.6538,1528,1795.18,-6.99,2.76,1,1,0,1,1,0,0,0,0,1,1
1272,11.4759,3.3589,3.4166,0.6538,1528,1795.18,-6.99,2.76,1,1,0,1,1,1,0,0,0,1,1
1273,11.4434,3.3456,3.4204,0.6597,1540,1852.23,-6.69,2.74,0,0,0,1,1,0,1,0,0,1,0
1274,11.4434,3.3456,3.4204,0.6597,1540,1852.23,-6.69,2.74,0,0,0,1,1,1,1,0,0,1,0
1275,11.404,1.7828,6.3967,0.6719,1201,3733.75,-38.93,3.92,0,1,0,0,1,0,0,0,1,0,0
1276,11.404,1.7828,6.3967,0.6719,1201,3733.75,-38.93,3.92,0,1,0,0,1,1,0,0,1,0,0
1277,11.3212,3.3465,3.383,0.6578,1496,1847.13,-7.15,2.82,0,1,0,1,1,0,1,1,0,1,0
1278,11.3212,3.3465,3.383,0.6578,1496,1847.13,-7.15,2.82,0,1,0,1,1,0,1,1,0,1,1
1279,11.3212,3.3465,3.383,0.6578,1496,1847.13,-7.15,2.82,0,1,0,1,1,1,1,1,0,1,0
1280,11.3212,3.3465,3.383,0.6578,1496,1847.13,-7.15,2.82,0,1,0,1,1,1,1,1,0,1,1
1281,11.2455,3.3226,3.3845,0.6563,1539,1828.49,-6.66,2.74,0,0,0,1,1,0,0,0,0,1,0
1282,11.2455,3.3226,3.3845,0.6563,1539,1828.49,-6.66,2.74,0,0,0,1,1,1,0,0,0,1,0
1283,11.2239,3.3463,3.3542,0.6616,1572,1780.0,-6.28,2.66,1,0,0,1,1,0,0,0,0,1,0
1284,11.2239,3.3463,3.3542,0.6616,1572,1780.0,-6.28,2.66,1,0,0,1,1,1,0,0,0,1,0
1285,11.1876,3.3461,3.3435,0.659,1566,1846.57,-7.33,2.73,0,0,0,1,1,0,1,1,0,1,0
1286,11.1876,3.3461,3.3435,0.659,1566,1846.57,-7.33,2.73,0,0,0,1,1,0,1,1,0,1,1
1287,11.1876,3.3461,3.3435,0.659,1566,1846.57,-7.33,2.73,0,0,0,1,1,1,1,1,0,1,0
1288,11.1876,3.3461,3.3435,0.659,1566,1846.57,-7.33,2.73,0,0,0,1,1,1,1,1,0,1,1
1289,11.099,3.3419,3.3212,0.6584,1566,1837.64,-7.33,2.73,0,0,0,1,1,0,0,1,0,1,0
1290,11.099,3.3419,3.3212,0.6584,1566,1837.64,-7.33,2.73,0,0,0,1,1,0,0,1,0,1,1
1291,11.099,3.3419,3.3212,0.6584,1566,1837.64,-7.33,2.73,0,0,0,1,1,1,0,1,0,1,0
1292,11.099,3.3419,3.3212,0.6584,1566,1837.64,-7.33,2.73,0,0,0,1,1,1,0,1,0,1,1
1293,11.0985,3.3363,3.3265,0.6547,1503,1802.62,-7.15,2.81,0,1,0,1,1,0,0,1,0,1,0
1294,11.0985,3.3363,3.3265,0.6547,1503,1802.62,-7.15,2.81,0,1,0,1,1,0,0,1,0,1,1
1295,11.0985,3.3363,3.3265,0.6547,1503,1802.62,-7.15,2.81,0,1,0,1,1,1,0,1,0,1,0
1296,11.0985,3.3363,3.3265,0.6547,1503,1802.62,-7.15,2.81,0,1,0,1,1,1,0,1,0,1,1
1297,11.047,3.2658,3.3826,0.6571,1499,1609.98,-6.78,2.76,1,1,0,1,1,0,1,0,0,1,0
1298,11.047,3.2658,3.3826,0.6571,1499,1609.98,-6.78,2.76,1,1,0,1,1,1,1,0,0,1,0
1299,10.9918,3.2721,3.3593,0.6526,1494,1653.1,-6.88,2.79,0,1,0,1,1,0,1,0,0,1,0
1300,10.9918,3.2721,3.3593,0.6526,1494,1653.1,-6.88,2.79,0,1,0,1,1,1,1,0,0,1,0
1301,10.8057,3.235,3.3402,0.6557,1493,1590.38,-7.08,2.77,1,1,0,1,1,0,0,0,0,1,0
1302,10.8057,3.235,3.3402,0.6557,1493,1590.38,-7.08,2.77,1,1,0,1,1,1,0,0,0,1,0
1303,10.7623,3.3126,3.2489,0.6522,1501,1747.84,-7.15,2.78,1,1,0,1,1,0,1,1,0,1,0
1304,10.7623,3.3126,3.2489,0.6522,1501,1747.84,-7.15,2.78,1,1,0,1,1,0,1,1,0,1,1
1305,10.7623,3.3126,3.2489,0.6522,1501,1747.84,-7.15,2.78,1,1,0,1,1,1,1,1,0,1,0
1306,10.7623,3.3126,3.2489,0.6522,1501,1747.84,-7.15,2.78,1,1,0,1,1,1,1,1,0,1,1
1307,10.7622,3.2494,3.3121,0.6497,1493,1633.17,-6.88,2.79,0,1,0,1,1,0,0,0,0,1,0
1308,10.7622,3.2494,3.3121,0.6497,1493,1633.17,-6.88,2.79,0,1,0,1,1,1,0,0,0,1,0
1309,10.7582,3.2141,3.3471,0.6396,1512,1569.85,-7.52,2.77,0,1,0,1,0,0,0,1,0,1,0
1310,10.7582,3.2141,3.3471,0.6396,1512,1569.85,-7.52,2.77,0,1,0,1,0,0,0,1,0,1,1
1311,10.7582,3.2141,3.3471,0.6396,1512,1569.85,-7.52,2.77,0,1,0,1,0,1,0,1,0,1,0
1312,10.7582,3.2141,3.3471,0.6396,1512,1569.85,-7.52,2.77,0,1,0,1,0,1,0,1,0,1,1
1313,10.6722,3.3061,3.228,0.652,1503,1741.58,-7.15,2.79,1,1,0,1,1,0,0,1,0,1,0
1314,10.6722,3.3061,3.228,0.652,1503,1741.58,-7.15,2.79,1,1,0,1,1,0,0,1,0,1,1
1315,10.6722,3.3061,3.228,0.652,1503,1741.58,-7.15,2.79,1,1,0,1,1,1,0,1,0,1,0
1316,10.6722,3.3061,3.228,0.652,1503,1741.58,-7.15,2.79,1,1,0,1,1,1,0,1,0,1,1
1317,10.4268,3.1499,3.3102,0.637,1507,1506.71,-7.24,2.74,0,0,0,1,0,0,0,0,0,1,1
1318,10.4268,3.1499,3.3102,0.637,1507,1506.71,-7.24,2.74,0,0,0,1,0,1,0,0,0,1,1
1319,9.9881,2.4789,4.0293,0.6697,554,303.05,-7.32,2.85,0,1,1,1,0,0,0,0,1,0,0
1320,9.9881,2.4789,4.0293,0.6697,554,303.05,-7.32,2.85,0,1,1,1,0,0,1,0,1,0,0
1321,9.9881,2.4789,4.0293,0.6697,554,303.05,-7.32,2.85,0,1,1,1,0,1,0,0,1,0,0
1322,9.9881,2.4789,4.0293,0.6697,554,303.05,-7.32,2.85,0,1,1,1,0,1,1,0,1,0,0
1323,9.9691,2.4805,4.019,0.6703,552,301.73,-7.32,2.86,0,1,1,1,1,0,0,0,1,0,0
1324,9.9691,2.4805,4.019,0.6703,552,301.73,-7.32,2.86,0,1,1,1,1,0,1,0,1,0,0
1325,9.9691,2.4805,4.019,0.6703,552,301.73,-7.32,2.86,0,1,1,1,1,1,0,0,1,0,0
1326,9.9691,2.4805,4.019,0.6703,552,301.73,-7.32,2.86,0,1,1,1,1,1,1,0,1,0,0
1327,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,0,0,1,1,0,0
1328,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,0,0,1,1,0,1
1329,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,0,1,1,1,0,0
1330,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,0,1,1,1,0,1
1331,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,1,0,1,1,0,0
1332,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,1,0,1,1,0,1
1333,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,1,1,1,1,0,0
1334,9.923,2.4633,4.0284,0.6735,539,283.49,-7.32,2.87,0,1,1,1,1,1,1,1,1,0,1
1335,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,0,0,1,1,0,0
1336,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,0,0,1,1,0,1
1337,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,0,1,1,1,0,0
1338,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,0,1,1,1,0,1
1339,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,1,0,1,1,0,0
1340,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,1,0,1,1,0,1
1341,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,1,1,1,1,0,0
1342,9.9007,2.4622,4.021,0.6728,541,283.92,-7.32,2.87,0,1,1,1,0,1,1,1,1,0,1
1343,9.7688,2.6235,3.7235,0.6871,636,294.66,-7.56,2.46,0,0,1,1,1,0,0,0,1,1,0
1344,9.7688,2.6235,3.7235,0.6871,636,294.66,-7.56,2.46,0,0,1,1,1,0,1,0,1,1,0
1345,9.7688,2.6235,3.7235,0.6871,636,294.66,-7.56,2.46,0,0,1,1,1,1,0,0,1,1,0
1346,9.7688,2.6235,3.7235,0.6871,636,294.66,-7.56,2.46,0,0,1,1,1,1,1,0,1,1,0
1347,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,0,0,1,1,0,0
1348,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,0,0,1,1,0,1
1349,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,0,1,1,1,0,0
1350,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,0,1,1,1,0,1
1351,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,1,0,1,1,0,0
1352,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,1,0,1,1,0,1
1353,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,1,1,1,1,0,0
1354,9.7556,2.542,3.8378,0.6836,591,296.92,-7.56,2.75,1,0,1,1,1,1,1,1,1,0,1
1355,9.7408,2.6291,3.7049,0.685,638,295.12,-7.56,2.46,0,0,1,1,0,0,0,0,1,1,0
1356,9.7408,2.6291,3.7049,0.685,638,295.12,-7.56,2.46,0,0,1,1,0,0,1,0,1,1,0
1357,9.7408,2.6291,3.7049,0.685,638,295.12,-7.56,2.46,0,0,1,1,0,1,0,0,1,1,0
1358,9.7408,2.6291,3.7049,0.685,638,295.12,-7.56,2.46,0,0,1,1,0,1,1,0,1,1,0
1359,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,0,0,1,1,1,0
1360,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,0,0,1,1,1,1
1361,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,0,1,1,1,1,0
1362,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,0,1,1,1,1,1
1363,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,1,0,1,1,1,0
1364,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,1,0,1,1,1,1
1365,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,1,1,1,1,1,0
1366,9.6792,2.6207,3.6934,0.6843,624,280.58,-7.56,2.46,0,0,1,1,0,1,1,1,1,1,1
1367,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,0,0,1,1,1,0
1368,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,0,0,1,1,1,1
1369,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,0,1,1,1,1,0
1370,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,0,1,1,1,1,1
1371,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,1,0,1,1,1,0
1372,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,1,0,1,1,1,1
1373,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,1,1,1,1,1,0
1374,9.6618,2.61,3.7019,0.686,621,278.37,-7.56,2.46,0,0,1,1,1,1,1,1,1,1,1
1375,9.6595,2.4476,3.9466,0.6685,552,295.38,-7.32,2.86,0,1,1,1,0,0,0,0,1,0,1
1376,9.6595,2.4476,3.9466,0.6685,552,295.38,-7.32,2.86,0,1,1,1,0,0,1,0,1,0,1
1377,9.6595,2.4476,3.9466,0.6685,552,295.38,-7.32,2.86,0,1,1,1,0,1,0,0,1,0,1
1378,9.6595,2.4476,3.9466,0.6685,552,295.38,-7.32,2.86,0,1,1,1,0,1,1,0,1,0,1
